WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2024-08-24,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,5396.0,Political violence,327.0,10.5177,1.52
2024-11-30,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,1881.0,Political violence,327.0,10.5177,1.52
2024-12-28,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,5156.0,Political violence,327.0,10.5177,1.52
2025-01-04,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,6280.0,Political violence,327.0,10.5177,1.52
2025-02-08,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,787.0,Political violence,327.0,10.5177,1.52
2025-02-15,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,760.0,Political violence,327.0,10.5177,1.52
2025-03-01,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,4245.0,Political violence,327.0,10.5177,1.52
2025-06-07,Western Africa,Benin,Atacora,Violence against civilians,Abduction/forced disappearance,1,0,1309.0,Political violence,327.0,10.5177,1.52
2018-06-30,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,611.0,Political violence,327.0,10.5177,1.52
2018-07-07,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,8,2490.0,Political violence,327.0,10.5177,1.52
2018-08-25,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,0,7709.0,Political violence,327.0,10.5177,1.52
2019-04-27,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,4595.0,Political violence,327.0,10.5177,1.52
2019-12-14,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,3,13232.0,Political violence,327.0,10.5177,1.52
2020-05-02,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,4679.0,Political violence,327.0,10.5177,1.52
2020-05-09,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,1854.0,Political violence,327.0,10.5177,1.52
2020-09-26,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,43126.0,Political violence,327.0,10.5177,1.52
2020-11-07,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,43126.0,Political violence,327.0,10.5177,1.52
2021-02-06,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,5201.0,Political violence,327.0,10.5177,1.52
2021-03-06,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,8327.0,Political violence,327.0,10.5177,1.52
2021-04-10,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,1321.0,Political violence,327.0,10.5177,1.52
2021-04-24,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,8,13651.0,Political violence,327.0,10.5177,1.52
2021-11-20,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,914.0,Political violence,327.0,10.5177,1.52
2022-02-26,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,8265.0,Political violence,327.0,10.5177,1.52
2022-06-25,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,3806.0,Political violence,327.0,10.5177,1.52
2022-07-02,Western Africa,Benin,Atacora,Violence against civilians,Attack,4,6,36175.0,Political violence,327.0,10.5177,1.52
2022-07-09,Western Africa,Benin,Atacora,Violence against civilians,Attack,3,9,48668.0,Political violence,327.0,10.5177,1.52
2022-07-16,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,10,20503.0,Political violence,327.0,10.5177,1.52
2022-09-17,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,20276.0,Political violence,327.0,10.5177,1.52
2022-10-08,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,17218.0,Political violence,327.0,10.5177,1.52
2022-10-15,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,1794.0,Political violence,327.0,10.5177,1.52
2022-11-26,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,1110.0,Political violence,327.0,10.5177,1.52
2023-01-21,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,46531.0,Political violence,327.0,10.5177,1.52
2023-03-04,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,2652.0,Political violence,327.0,10.5177,1.52
2023-03-18,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,30015.0,Political violence,327.0,10.5177,1.52
2023-03-25,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,6455.0,Political violence,327.0,10.5177,1.52
2023-04-01,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,4,4467.0,Political violence,327.0,10.5177,1.52
2023-04-29,Western Africa,Benin,Atacora,Violence against civilians,Attack,3,11,10295.0,Political violence,327.0,10.5177,1.52
2023-05-13,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,1168.0,Political violence,327.0,10.5177,1.52
2023-05-20,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,1168.0,Political violence,327.0,10.5177,1.52
2023-05-27,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,3,31189.0,Political violence,327.0,10.5177,1.52
2023-06-10,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,0,15442.0,Political violence,327.0,10.5177,1.52
2023-07-01,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,3,9441.0,Political violence,327.0,10.5177,1.52
2023-07-15,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,1168.0,Political violence,327.0,10.5177,1.52
2023-07-22,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,20761.0,Political violence,327.0,10.5177,1.52
2023-07-29,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,1168.0,Political violence,327.0,10.5177,1.52
2023-09-09,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,9753.0,Political violence,327.0,10.5177,1.52
2023-09-23,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,14159.0,Political violence,327.0,10.5177,1.52
2023-10-14,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,4194.0,Political violence,327.0,10.5177,1.52
2023-10-28,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,35167.0,Political violence,327.0,10.5177,1.52
2023-11-18,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,43846.0,Political violence,327.0,10.5177,1.52
2023-12-09,Western Africa,Benin,Atacora,Violence against civilians,Attack,3,3,57903.0,Political violence,327.0,10.5177,1.52
2023-12-23,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,26518.0,Political violence,327.0,10.5177,1.52
2023-12-30,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,32743.0,Political violence,327.0,10.5177,1.52
2024-01-06,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,14786.0,Political violence,327.0,10.5177,1.52
2024-01-20,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,23708.0,Political violence,327.0,10.5177,1.52
2024-02-17,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,8682.0,Political violence,327.0,10.5177,1.52
2024-02-24,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,8682.0,Political violence,327.0,10.5177,1.52
2024-03-02,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,2,10191.0,Political violence,327.0,10.5177,1.52
2024-03-30,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,47683.0,Political violence,327.0,10.5177,1.52
2024-04-06,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,35966.0,Political violence,327.0,10.5177,1.52
2024-04-27,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,1,32962.0,Political violence,327.0,10.5177,1.52
2024-05-04,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,2,5868.0,Political violence,327.0,10.5177,1.52
2024-05-11,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,2205.0,Political violence,327.0,10.5177,1.52
2024-05-18,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,18.0,Political violence,327.0,10.5177,1.52
2024-05-25,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,47683.0,Political violence,327.0,10.5177,1.52
2024-06-15,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,862.0,Political violence,327.0,10.5177,1.52
2024-06-29,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,82.0,Political violence,327.0,10.5177,1.52
2024-07-13,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,21445.0,Political violence,327.0,10.5177,1.52
2024-07-20,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,2,3386.0,Political violence,327.0,10.5177,1.52
2024-08-24,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,1812.0,Political violence,327.0,10.5177,1.52
2024-09-21,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,6128.0,Political violence,327.0,10.5177,1.52
2024-09-28,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,3386.0,Political violence,327.0,10.5177,1.52
2024-11-09,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,3988.0,Political violence,327.0,10.5177,1.52
2024-11-23,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,767.0,Political violence,327.0,10.5177,1.52
2024-12-14,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,309.0,Political violence,327.0,10.5177,1.52
2024-12-21,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,47328.0,Political violence,327.0,10.5177,1.52
2024-12-28,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,2751.0,Political violence,327.0,10.5177,1.52
2025-01-04,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,1457.0,Political violence,327.0,10.5177,1.52
2025-02-01,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,2710.0,Political violence,327.0,10.5177,1.52
2025-03-01,Western Africa,Benin,Atacora,Violence against civilians,Attack,3,5,46263.0,Political violence,327.0,10.5177,1.52
2025-04-05,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,106431.0,Political violence,327.0,10.5177,1.52
2025-04-26,Western Africa,Benin,Atacora,Violence against civilians,Attack,3,1,17986.0,Political violence,327.0,10.5177,1.52
2025-05-10,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,1,2187.0,Political violence,327.0,10.5177,1.52
2025-05-17,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,2,125735.0,Political violence,327.0,10.5177,1.52
2025-05-24,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,1659.0,Political violence,327.0,10.5177,1.52
2026-02-07,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,3,3683.0,Political violence,327.0,10.5177,1.52
2025-03-29,Western Africa,Benin,Atacora,Violence against civilians,Sexual violence,1,0,14852.0,Political violence,327.0,10.5177,1.52
2020-09-12,Western Africa,Benin,Atlantique,Battles,Armed clash,1,0,170286.0,Political violence,328.0,6.6135,2.2186
2012-08-11,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,,Demonstrations,328.0,6.6135,2.2186
2020-06-27,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,52177.0,Demonstrations,328.0,6.6135,2.2186
2020-10-31,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,52177.0,Demonstrations,328.0,6.6135,2.2186
2024-09-28,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,57741.0,Demonstrations,328.0,6.6135,2.2186
2024-10-12,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,57741.0,Demonstrations,328.0,6.6135,2.2186
2024-11-30,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,11812.0,Demonstrations,328.0,6.6135,2.2186
2018-01-13,Western Africa,Benin,Atlantique,Protests,Protest with intervention,1,0,43.0,Demonstrations,328.0,6.6135,2.2186
2019-02-23,Western Africa,Benin,Atlantique,Protests,Protest with intervention,2,0,24577.0,Demonstrations,328.0,6.6135,2.2186
2020-12-19,Western Africa,Benin,Atlantique,Protests,Protest with intervention,1,0,52177.0,Demonstrations,328.0,6.6135,2.2186
2021-04-03,Western Africa,Benin,Atlantique,Protests,Protest with intervention,1,0,53544.0,Demonstrations,328.0,6.6135,2.2186
2020-06-13,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,144146.0,Political violence,328.0,6.6135,2.2186
2020-07-11,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,21024.0,Political violence,328.0,6.6135,2.2186
2021-01-09,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,147933.0,Political violence,328.0,6.6135,2.2186
2021-09-04,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,147933.0,Political violence,328.0,6.6135,2.2186
2021-10-02,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,147933.0,Political violence,328.0,6.6135,2.2186
2021-12-11,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,147933.0,Political violence,328.0,6.6135,2.2186
2022-01-29,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,97470.0,Political violence,328.0,6.6135,2.2186
2022-03-26,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,6103.0,Political violence,328.0,6.6135,2.2186
2022-09-17,Western Africa,Benin,Atlantique,Riots,Mob violence,2,4,9285.0,Political violence,328.0,6.6135,2.2186
2022-10-08,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,44627.0,Political violence,328.0,6.6135,2.2186
2022-11-12,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,5784.0,Political violence,328.0,6.6135,2.2186
2022-11-26,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,151911.0,Political violence,328.0,6.6135,2.2186
2022-12-03,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,151911.0,Political violence,328.0,6.6135,2.2186
2023-02-04,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,155822.0,Political violence,328.0,6.6135,2.2186
2023-02-11,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,155822.0,Political violence,328.0,6.6135,2.2186
2023-08-19,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,155822.0,Political violence,328.0,6.6135,2.2186
2024-02-10,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,6082.0,Political violence,328.0,6.6135,2.2186
2024-02-17,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,159737.0,Political violence,328.0,6.6135,2.2186
2024-04-06,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,159737.0,Political violence,328.0,6.6135,2.2186
2024-04-20,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,159737.0,Political violence,328.0,6.6135,2.2186
2024-07-27,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,159737.0,Political violence,328.0,6.6135,2.2186
2024-12-28,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,48299.0,Political violence,328.0,6.6135,2.2186
2025-01-11,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,49318.0,Political violence,328.0,6.6135,2.2186
2025-02-01,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,163560.0,Political violence,328.0,6.6135,2.2186
2025-02-15,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,163560.0,Political violence,328.0,6.6135,2.2186
2025-09-06,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,181361.0,Political violence,328.0,6.6135,2.2186
2025-09-13,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,1363.0,Political violence,328.0,6.6135,2.2186
2020-03-21,Western Africa,Benin,Atlantique,Riots,Violent demonstration,1,1,144146.0,Demonstrations,328.0,6.6135,2.2186
2025-07-12,Western Africa,Benin,Atlantique,Riots,Violent demonstration,1,1,163560.0,Demonstrations,328.0,6.6135,2.2186
2026-03-14,Western Africa,Benin,Atlantique,Strategic developments,Agreement,1,0,,Strategic developments,328.0,6.6135,2.2186
2024-08-24,Western Africa,Benin,Atlantique,Strategic developments,Arrests,1,0,,Strategic developments,328.0,6.6135,2.2186
2024-11-09,Western Africa,Benin,Atlantique,Strategic developments,Arrests,1,0,,Strategic developments,328.0,6.6135,2.2186
2020-11-07,Western Africa,Benin,Atlantique,Strategic developments,Looting/property destruction,1,0,,Strategic developments,328.0,6.6135,2.2186
2023-05-27,Western Africa,Benin,Atlantique,Violence against civilians,Abduction/forced disappearance,1,0,155822.0,Political violence,328.0,6.6135,2.2186
2001-01-13,Western Africa,Benin,Atlantique,Violence against civilians,Attack,1,0,,Political violence,328.0,6.6135,2.2186
2007-05-12,Western Africa,Benin,Atlantique,Violence against civilians,Attack,2,2,,Political violence,328.0,6.6135,2.2186
2020-01-18,Western Africa,Benin,Atlantique,Violence against civilians,Attack,1,1,421986.0,Political violence,328.0,6.6135,2.2186
2021-01-30,Western Africa,Benin,Atlantique,Violence against civilians,Attack,1,0,11968.0,Political violence,328.0,6.6135,2.2186
2022-01-29,Western Africa,Benin,Atlantique,Violence against civilians,Attack,1,0,4503.0,Political violence,328.0,6.6135,2.2186
2023-07-01,Western Africa,Benin,Atlantique,Violence against civilians,Attack,1,0,3305.0,Political violence,328.0,6.6135,2.2186
2023-09-02,Western Africa,Benin,Atlantique,Violence against civilians,Attack,1,1,365485.0,Political violence,328.0,6.6135,2.2186
2024-03-02,Western Africa,Benin,Atlantique,Violence against civilians,Attack,1,1,13970.0,Political violence,328.0,6.6135,2.2186
2025-12-06,Western Africa,Benin,Atlantique,Violence against civilians,Attack,1,1,378591.0,Political violence,328.0,6.6135,2.2186
2022-01-29,Western Africa,Benin,Atlantique,Violence against civilians,Sexual violence,1,0,55450.0,Political violence,328.0,6.6135,2.2186
2019-06-08,Western Africa,Benin,Borgou,Battles,Armed clash,1,0,32211.0,Political violence,329.0,9.7104,2.7396
2020-04-25,Western Africa,Benin,Borgou,Battles,Armed clash,1,0,9650.0,Political violence,329.0,9.7104,2.7396
2020-05-30,Western Africa,Benin,Borgou,Battles,Armed clash,1,1,3582.0,Political violence,329.0,9.7104,2.7396
2020-06-27,Western Africa,Benin,Borgou,Battles,Armed clash,2,1,12112.0,Political violence,329.0,9.7104,2.7396
2020-07-18,Western Africa,Benin,Borgou,Battles,Armed clash,1,1,18340.0,Political violence,329.0,9.7104,2.7396
2020-08-01,Western Africa,Benin,Borgou,Battles,Armed clash,1,2,6248.0,Political violence,329.0,9.7104,2.7396
2020-08-15,Western Africa,Benin,Borgou,Battles,Armed clash,1,0,6566.0,Political violence,329.0,9.7104,2.7396
2020-09-05,Western Africa,Benin,Borgou,Battles,Armed clash,1,0,9297.0,Political violence,329.0,9.7104,2.7396
2021-04-03,Western Africa,Benin,Borgou,Battles,Armed clash,1,2,33947.0,Political violence,329.0,9.7104,2.7396
2021-04-24,Western Africa,Benin,Borgou,Battles,Armed clash,1,5,3462.0,Political violence,329.0,9.7104,2.7396
2022-05-21,Western Africa,Benin,Borgou,Battles,Armed clash,1,1,10092.0,Political violence,329.0,9.7104,2.7396
2022-10-29,Western Africa,Benin,Borgou,Battles,Armed clash,1,1,11037.0,Political violence,329.0,9.7104,2.7396
2022-11-19,Western Africa,Benin,Borgou,Battles,Armed clash,1,0,11037.0,Political violence,329.0,9.7104,2.7396
2022-11-26,Western Africa,Benin,Borgou,Battles,Armed clash,1,0,11037.0,Political violence,329.0,9.7104,2.7396
2023-04-15,Western Africa,Benin,Borgou,Battles,Armed clash,1,0,11332.0,Political violence,329.0,9.7104,2.7396
2023-05-20,Western Africa,Benin,Borgou,Battles,Armed clash,1,0,11332.0,Political violence,329.0,9.7104,2.7396
2023-05-27,Western Africa,Benin,Borgou,Battles,Armed clash,1,2,3109.0,Political violence,329.0,9.7104,2.7396
2024-04-13,Western Africa,Benin,Borgou,Battles,Armed clash,1,1,380018.0,Political violence,329.0,9.7104,2.7396
2025-06-07,Western Africa,Benin,Borgou,Battles,Armed clash,1,1,3329.0,Political violence,329.0,9.7104,2.7396
2025-09-06,Western Africa,Benin,Borgou,Battles,Armed clash,1,3,12292.0,Political violence,329.0,9.7104,2.7396
2025-10-04,Western Africa,Benin,Borgou,Battles,Armed clash,2,2,6923.0,Political violence,329.0,9.7104,2.7396
2012-08-11,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,,Demonstrations,329.0,9.7104,2.7396
2019-09-21,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,43936.0,Demonstrations,329.0,9.7104,2.7396
2019-12-14,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,43936.0,Demonstrations,329.0,9.7104,2.7396
2020-04-18,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,5726.0,Demonstrations,329.0,9.7104,2.7396
2020-10-17,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,44966.0,Demonstrations,329.0,9.7104,2.7396
2020-10-31,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,44966.0,Demonstrations,329.0,9.7104,2.7396
2020-12-05,Western Africa,Benin,Borgou,Protests,Peaceful protest,3,0,47188.0,Demonstrations,329.0,9.7104,2.7396
2024-03-30,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,48839.0,Demonstrations,329.0,9.7104,2.7396
2024-08-24,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,21968.0,Demonstrations,329.0,9.7104,2.7396
2024-12-07,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,48839.0,Demonstrations,329.0,9.7104,2.7396
2025-09-06,Western Africa,Benin,Borgou,Protests,Peaceful protest,1,0,49786.0,Demonstrations,329.0,9.7104,2.7396
2025-12-06,Western Africa,Benin,Borgou,Protests,Peaceful protest,4,0,95080.0,Demonstrations,329.0,9.7104,2.7396
2012-08-11,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,,Demonstrations,329.0,9.7104,2.7396
2012-09-15,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,,Demonstrations,329.0,9.7104,2.7396
2019-08-24,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,43936.0,Demonstrations,329.0,9.7104,2.7396
2020-04-04,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,3513.0,Demonstrations,329.0,9.7104,2.7396
2022-07-16,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,4440.0,Demonstrations,329.0,9.7104,2.7396
2023-06-24,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,47868.0,Demonstrations,329.0,9.7104,2.7396
2023-09-16,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,47868.0,Demonstrations,329.0,9.7104,2.7396
2024-04-27,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,48839.0,Demonstrations,329.0,9.7104,2.7396
2025-01-11,Western Africa,Benin,Borgou,Protests,Protest with intervention,1,0,49786.0,Demonstrations,329.0,9.7104,2.7396
2018-12-08,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,4182.0,Political violence,329.0,9.7104,2.7396
2019-04-27,Western Africa,Benin,Borgou,Riots,Mob violence,1,1,128976.0,Political violence,329.0,9.7104,2.7396
2019-09-07,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,128976.0,Political violence,329.0,9.7104,2.7396
2020-03-21,Western Africa,Benin,Borgou,Riots,Mob violence,2,0,133674.0,Political violence,329.0,9.7104,2.7396
2020-03-28,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,132161.0,Political violence,329.0,9.7104,2.7396
2020-04-11,Western Africa,Benin,Borgou,Riots,Mob violence,2,0,47690.0,Political violence,329.0,9.7104,2.7396
2020-05-16,Western Africa,Benin,Borgou,Riots,Mob violence,2,0,2674.0,Political violence,329.0,9.7104,2.7396
2020-05-30,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,5347.0,Political violence,329.0,9.7104,2.7396
2020-06-06,Western Africa,Benin,Borgou,Riots,Mob violence,2,1,3334.0,Political violence,329.0,9.7104,2.7396
2020-06-13,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,132161.0,Political violence,329.0,9.7104,2.7396
2020-06-20,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,11096.0,Political violence,329.0,9.7104,2.7396
2020-06-27,Western Africa,Benin,Borgou,Riots,Mob violence,1,1,522.0,Political violence,329.0,9.7104,2.7396
2020-07-04,Western Africa,Benin,Borgou,Riots,Mob violence,1,1,3409.0,Political violence,329.0,9.7104,2.7396
2020-07-11,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,4518.0,Political violence,329.0,9.7104,2.7396
2020-08-22,Western Africa,Benin,Borgou,Riots,Mob violence,2,0,15570.0,Political violence,329.0,9.7104,2.7396
2020-08-29,Western Africa,Benin,Borgou,Riots,Mob violence,3,0,143785.0,Political violence,329.0,9.7104,2.7396
2020-09-12,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,2301.0,Political violence,329.0,9.7104,2.7396
2020-09-19,Western Africa,Benin,Borgou,Riots,Mob violence,2,0,13962.0,Political violence,329.0,9.7104,2.7396
2020-10-03,Western Africa,Benin,Borgou,Riots,Mob violence,2,0,9866.0,Political violence,329.0,9.7104,2.7396
2020-10-10,Western Africa,Benin,Borgou,Riots,Mob violence,2,1,137115.0,Political violence,329.0,9.7104,2.7396
2020-12-05,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,12998.0,Political violence,329.0,9.7104,2.7396
2020-12-12,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,132161.0,Political violence,329.0,9.7104,2.7396
2020-12-19,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,7594.0,Political violence,329.0,9.7104,2.7396
2021-02-13,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,135215.0,Political violence,329.0,9.7104,2.7396
2021-03-06,Western Africa,Benin,Borgou,Riots,Mob violence,2,2,15708.0,Political violence,329.0,9.7104,2.7396
2021-03-27,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,28694.0,Political violence,329.0,9.7104,2.7396
2021-05-01,Western Africa,Benin,Borgou,Riots,Mob violence,3,2,135215.0,Political violence,329.0,9.7104,2.7396
2021-06-12,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,3494.0,Political violence,329.0,9.7104,2.7396
2021-06-19,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,135215.0,Political violence,329.0,9.7104,2.7396
2021-07-03,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,135215.0,Political violence,329.0,9.7104,2.7396
2021-07-17,Western Africa,Benin,Borgou,Riots,Mob violence,2,0,31088.0,Political violence,329.0,9.7104,2.7396
2021-09-11,Western Africa,Benin,Borgou,Riots,Mob violence,1,1,135215.0,Political violence,329.0,9.7104,2.7396
2021-10-02,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,14666.0,Political violence,329.0,9.7104,2.7396
2021-10-09,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,1942.0,Political violence,329.0,9.7104,2.7396
2021-10-16,Western Africa,Benin,Borgou,Riots,Mob violence,2,2,136078.0,Political violence,329.0,9.7104,2.7396
2022-04-23,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,138205.0,Political violence,329.0,9.7104,2.7396
2022-04-30,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,8047.0,Political violence,329.0,9.7104,2.7396
2022-05-28,Western Africa,Benin,Borgou,Riots,Mob violence,1,2,2363.0,Political violence,329.0,9.7104,2.7396
2022-06-18,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,34075.0,Political violence,329.0,9.7104,2.7396
2022-08-06,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,5255.0,Political violence,329.0,9.7104,2.7396
2022-08-27,Western Africa,Benin,Borgou,Riots,Mob violence,1,0,138205.0,Political violence,329.0,9.7104,2.7396
